y_test,stack_preds,absolute_error
2.0,24.160379754490815,22.160379754490815
24.0,9.939369876818862,-14.060630123181138
30.0,20.16301573768297,-9.836984262317031
7.0,15.215252995361498,8.215252995361498
35.0,8.65955471491259,-26.340445285087412
9.0,11.775410510693149,2.775410510693149
1.0,13.620572237235171,12.620572237235171
2.0,11.196368452189386,9.196368452189386
0.0,8.871867878845865,8.871867878845865
0.0,7.651902183356833,7.651902183356833
5.0,6.603307715611221,1.603307715611221
0.0,13.869350873577343,13.869350873577343
18.0,8.347468116542442,-9.652531883457558
12.0,8.290799532263211,-3.709200467736789
32.0,21.15352636530613,-10.846473634693869
0.0,9.073692721743374,9.073692721743374
1.0,9.806344410916221,8.806344410916221
15.0,21.555212532671018,6.5552125326710176
29.0,11.393323213033913,-17.606676786966087
5.0,11.709579701902951,6.7095797019029515
0.0,10.692426356439887,10.692426356439887
48.0,9.927911228090707,-38.07208877190929
0.0,11.96794992421032,11.96794992421032
39.0,12.688906303586322,-26.31109369641368
4.0,14.178982186239486,10.178982186239486
10.0,9.93027435726965,-0.06972564273035076
36.0,10.207529793303188,-25.792470206696812
9.0,25.08036506740107,16.08036506740107
0.0,10.86305166639507,10.86305166639507
13.0,11.251408562479018,-1.7485914375209823
2.0,14.928398323419504,12.928398323419504
35.0,7.790716277200474,-27.209283722799526
9.0,22.247504724758944,13.247504724758944
39.0,2.723646409402674,-36.276353590597324
3.0,3.6184478004617318,0.6184478004617318
9.0,9.927911228090707,0.9279112280907071
24.0,9.674467974378318,-14.325532025621682
33.0,24.528219966849726,-8.471780033150274
2.0,4.731735436002617,2.7317354360026167
57.0,58.70049141769546,1.70049141769546
2.0,9.361388742728932,7.361388742728932
49.0,19.017225959023015,-29.982774040976985
0.0,11.363522311326502,11.363522311326502
1.0,7.8600894339904865,6.8600894339904865
7.0,4.70436738545797,-2.29563261454203
1.0,4.728747659056346,3.7287476590563458
8.0,12.464425637673543,4.464425637673543
0.0,14.522380676858814,14.522380676858814
23.0,9.749591085370852,-13.250408914629148
9.0,7.216054389693907,-1.7839456103060929
19.0,14.970376856869724,-4.0296231431302765
0.0,7.6554918538334515,7.6554918538334515
13.0,17.346346656589326,4.346346656589326
10.0,6.81298879242328,-3.1870112075767203
0.0,9.958419288056543,9.958419288056543
0.0,2.4405234481549,2.4405234481549
23.0,11.01609652582567,-11.98390347417433
12.0,8.57849555324877,-3.4215044467512303
13.0,11.949885556513276,-1.0501144434867236
0.0,14.156205545519336,14.156205545519336
2.0,16.281262327260656,14.281262327260656
26.0,9.443139169045947,-16.55686083095405
1.0,13.377296961566877,12.377296961566877
1.0,10.056453908934355,9.056453908934355
11.0,27.103904760563964,16.103904760563964
0.0,10.21930584758142,10.21930584758142
3.0,11.797987360750856,8.797987360750856
3.0,10.86305166639507,7.863051666395069
7.0,26.504584526457112,19.504584526457112
23.0,8.947250735898148,-14.052749264101852
23.0,14.928398323419504,-8.071601676580496
59.0,21.090727180046084,-37.90927281995391
3.0,14.605189549979055,11.605189549979055
0.0,7.831816222747759,7.831816222747759
0.0,4.105568667161862,4.105568667161862
0.0,11.640254243851134,11.640254243851134
3.0,4.550800767445006,1.550800767445006
16.0,5.590234100675191,-10.409765899324809
1.0,11.775410510693149,10.775410510693149
2.0,14.178982186239486,12.178982186239486
27.0,19.853759646224777,-7.146240353775223
45.0,13.382808768639965,-31.617191231360035
12.0,14.178982186239486,2.1789821862394856
0.0,6.087017812352615,6.087017812352615
33.0,11.512270213841889,-21.487729786158113
9.0,13.756844700070062,4.7568447000700615
31.0,12.827912306293282,-18.172087693706718
10.0,9.367756311993665,-0.6322436880063353
20.0,12.464425637673543,-7.535574362326457
15.0,18.215790389644294,3.215790389644294
35.0,17.388325190039545,-17.611674809960455
1.0,14.441195679384046,13.441195679384046
13.0,9.259777714498739,-3.740222285501261
62.0,24.813884383571747,-37.18611561642825
3.0,11.640254243851134,8.640254243851134
1.0,10.125779366986173,9.125779366986173
0.0,8.15947145984985,8.15947145984985
17.0,9.559156045441329,-7.440843954558671
3.0,15.532041193803742,12.532041193803742
10.0,20.93232357764121,10.93232357764121
45.0,9.155443148060389,-35.844556851939615
12.0,12.370470305275042,0.37047030527504177
3.0,14.710292496042705,11.710292496042705
15.0,13.869350873577343,-1.1306491264226572
15.0,9.09845050313117,-5.90154949686883
10.0,14.710292496042705,4.710292496042705
12.0,21.672277876329737,9.672277876329737
2.0,4.70436738545797,2.70436738545797
24.0,11.152193221977738,-12.847806778022262
8.0,18.953320893336798,10.953320893336798
10.0,27.775034872614373,17.775034872614373
24.0,17.18284800800811,-6.817151991991889
13.0,17.18284800800811,4.182848008008111
11.0,20.372511157248383,9.372511157248383
15.0,27.68752561924103,12.687525619241029
8.0,6.4877756102317985,-1.5122243897682015
0.0,7.868611751434607,7.868611751434607
5.0,21.555212532671018,16.555212532671018
9.0,20.689041012681198,11.689041012681198
7.0,12.88253458938025,5.882534589380249
61.0,5.39806639100344,-55.60193360899656
9.0,24.389865484841852,15.389865484841852
15.0,21.97388099534377,6.9738809953437695
5.0,6.765910287149208,1.7659102871492083
8.0,8.131198248607124,0.1311982486071237
1.0,12.518280993631139,11.518280993631139
0.0,12.413872137237805,12.413872137237805
0.0,10.125779366986173,10.125779366986173
21.0,19.363770692477953,-1.636229307522047
5.0,12.66391025391665,7.663910253916651
8.0,8.749781573089983,0.7497815730899831
2.0,8.15947145984985,6.159471459849851
1.0,13.756844700070062,12.756844700070062
5.0,22.84056519489769,17.84056519489769
0.0,11.9259713907601,11.9259713907601
24.0,16.335913688274278,-7.664086311725722
7.0,12.235602703422243,5.235602703422243
6.0,13.651048445472064,7.651048445472064
18.0,6.97928068566116,-11.020719314338841
0.0,9.288050925741466,9.288050925741466
19.0,25.2095072130336,6.2095072130336
7.0,9.367756311993665,2.3677563119936647
1.0,4.70436738545797,3.70436738545797
0.0,10.692426356439887,10.692426356439887
53.0,18.172527012282718,-34.827472987717286
12.0,26.754776908714405,14.754776908714405
4.0,6.81298879242328,2.8129887924232797
38.0,14.928398323419504,-23.071601676580496
38.0,21.952155921428382,-16.047844078571618
40.0,27.708786537235166,-12.291213462764834
20.0,9.288050925741466,-10.711949074258534
23.0,12.688906303586322,-10.311093696413678
8.0,25.51721481780505,17.51721481780505
1.0,4.056136935917384,3.056136935917384
19.0,20.16301573768297,1.1630157376829686
0.0,6.419266195506871,6.419266195506871
19.0,8.627086681754923,-10.372913318245077
18.0,15.099095654937244,-2.900904345062756
1.0,15.789051759751167,14.789051759751167
12.0,13.748147868831007,1.7481478688310066
75.0,14.710292496042705,-60.289707503957295
30.0,24.602024104019044,-5.397975895980956
2.0,12.594987702961449,10.594987702961449
0.0,7.952878105887266,7.952878105887266
3.0,13.980266619414143,10.980266619414143
3.0,16.036164283330045,13.036164283330045
0.0,8.947250735898148,8.947250735898148
1.0,8.5724858529865,7.5724858529865
0.0,8.503112696196487,8.503112696196487
0.0,7.451046536181377,7.451046536181377
3.0,11.29414915453649,8.29414915453649
49.0,25.808959702205485,-23.191040297794515
0.0,10.576792434173926,10.576792434173926
59.0,9.628529202231341,-49.37147079776866
41.0,19.23533863299983,-21.76466136700017
45.0,14.828501094886361,-30.171498905113637
24.0,13.849715587375465,-10.150284412624535
3.0,9.927911228090707,6.927911228090707
35.0,18.482614727089466,-16.517385272910534
25.0,9.28600588567665,-15.71399411432335
26.0,13.869350873577343,-12.130649126422657
25.0,19.030093840235075,-5.969906159764925
23.0,9.927911228090707,-13.072088771909293
5.0,9.118931910004996,4.118931910004996
3.0,8.157323423539344,5.157323423539344
8.0,15.985659539919142,7.985659539919142
0.0,13.210706345666301,13.210706345666301
5.0,9.24775951566496,4.24775951566496
9.0,12.88253458938025,3.882534589380249
2.0,5.590234100675191,3.5902341006751914
0.0,8.65535989299765,8.65535989299765
11.0,8.69354773612601,-2.3064522638739895
6.0,11.857160937010164,5.857160937010164
14.0,10.779143358128385,-3.220856641871615
12.0,10.779143358128385,-1.220856641871615
15.0,13.863316354323358,-1.1366836456766425
31.0,9.927911228090707,-21.072088771909293
11.0,10.26128438103164,-0.7387156189683601
58.0,12.688906303586322,-45.31109369641368
4.0,26.71155141867823,22.71155141867823
1.0,11.797987360750856,10.797987360750856
15.0,11.213808718426476,-3.786191281573524
7.0,5.6417857120694705,-1.3582142879305295
13.0,21.455129484320164,8.455129484320164
0.0,7.790716277200474,7.790716277200474
9.0,21.664577078633425,12.664577078633425
0.0,10.528937160243563,10.528937160243563
32.0,17.79001135740443,-14.209988642595569
20.0,9.806344410916221,-10.193655589083779
35.0,15.532041193803742,-19.467958806196258
6.0,10.166704674624459,4.166704674624459
0.0,7.790716277200474,7.790716277200474
1.0,23.05171144608021,22.05171144608021
22.0,14.401375392546909,-7.598624607453091
0.0,4.105568667161862,4.105568667161862
0.0,7.6554918538334515,7.6554918538334515
0.0,8.287376818766608,8.287376818766608
44.0,16.645545000936423,-27.354454999063577
13.0,7.4811319896675625,-5.5188680103324375
4.0,4.70436738545797,0.70436738545797
0.0,9.874874570234413,9.874874570234413
7.0,20.689041012681198,13.689041012681198
30.0,10.207529793303188,-19.792470206696812
14.0,13.386092709497486,-0.6139072905025138
0.0,12.805135665573133,12.805135665573133
19.0,20.689041012681198,1.6890410126811979
19.0,6.838031750488953,-12.161968249511048
1.0,14.767256815350589,13.767256815350589
0.0,10.92376442598288,10.92376442598288
23.0,20.689041012681198,-2.310958987318802
1.0,10.21930584758142,9.21930584758142
0.0,9.00181827782744,9.00181827782744
6.0,7.216054389693907,1.2160543896939071
5.0,6.072603305429196,1.0726033054291957
44.0,16.377892221724498,-27.622107778275502
4.0,10.014752733871145,6.014752733871145
2.0,10.21930584758142,8.21930584758142
8.0,20.689041012681198,12.689041012681198
22.0,8.768930593178293,-13.231069406821707
5.0,11.775410510693149,6.775410510693149
26.0,20.689041012681198,-5.310958987318802
0.0,11.14854015584718,11.14854015584718
0.0,16.912369338381595,16.912369338381595
16.0,8.44990052710437,-7.55009947289563
3.0,10.21930584758142,7.2193058475814205
49.0,5.6417857120694705,-43.35821428793053
0.0,13.798823233520281,13.798823233520281
0.0,12.235602703422243,12.235602703422243
25.0,11.18216702896024,-13.81783297103976
30.0,9.540879487628656,-20.459120512371342
2.0,8.6073803702023,6.6073803702023
4.0,9.24775951566496,5.24775951566496
4.0,9.927911228090707,5.927911228090707
4.0,11.709579701902951,7.7095797019029515
3.0,8.287376818766608,5.287376818766608
13.0,13.520337658328444,0.5203376583284438
13.0,21.15352636530613,8.153526365306131
34.0,23.42360073425831,-10.576399265741689
0.0,9.443139169045947,9.443139169045947
7.0,11.649380975648857,4.649380975648857
3.0,11.9259713907601,8.9259713907601
24.0,9.09845050313117,-14.90154949686883
19.0,19.94908671399267,0.9490867139926706
30.0,21.15352636530613,-8.846473634693869
4.0,22.073964043694623,18.073964043694623
2.0,26.08489496198738,24.08489496198738
11.0,9.559156045441329,-1.4408439545586713
2.0,15.986195636590178,13.986195636590178
15.0,13.756844700070062,-1.2431552999299385
7.0,10.944802092712084,3.9448020927120844
21.0,15.345870438920649,-5.654129561079351
1.0,7.5253852114192945,6.5253852114192945
8.0,18.85354051881425,10.853540518814249
8.0,18.953320893336798,10.953320893336798
19.0,13.756844700070062,-5.2431552999299385
29.0,13.756844700070062,-15.243155299929938
9.0,22.071148678715897,13.071148678715897
12.0,21.672277876329737,9.672277876329737
7.0,17.748032823954212,10.748032823954212
1.0,8.545336255437908,7.545336255437908
32.0,19.94908671399267,-12.05091328600733
1.0,10.320983176108163,9.320983176108163
0.0,5.149599485741114,5.149599485741114
5.0,7.216054389693907,2.216054389693907
0.0,6.235985542941675,6.235985542941675
44.0,20.413572066617604,-23.586427933382396
27.0,19.853759646224777,-7.146240353775223
31.0,12.998537616248464,-18.001462383751537
0.0,11.797987360750856,11.797987360750856
9.0,7.03589988938442,-1.96410011061558
5.0,9.559156045441329,4.559156045441329
1.0,12.865823503218918,11.865823503218918
0.0,9.47175102896943,9.47175102896943
6.0,9.540879487628656,3.540879487628656
17.0,15.733124824791688,-1.2668751752083125
16.0,11.251408562479018,-4.748591437520982
6.0,25.43105406747694,19.43105406747694
8.0,11.797987360750856,3.797987360750856
4.0,17.016101452803312,13.016101452803312
33.0,14.605189549979055,-18.394810450020945
1.0,25.51721481780505,24.51721481780505
8.0,12.346034436168898,4.346034436168898
20.0,9.288050925741466,-10.711949074258534
3.0,11.152193221977738,8.152193221977738
1.0,10.774176782756902,9.774176782756902
0.0,7.979403002486842,7.979403002486842
14.0,20.631622963368308,6.631622963368308
35.0,11.709579701902951,-23.290420298097047
0.0,9.528481833264223,9.528481833264223
0.0,7.952878105887266,7.952878105887266
10.0,15.504853973526819,5.504853973526819
21.0,9.443139169045947,-11.556860830954053
5.0,8.15947145984985,3.1594714598498506
0.0,8.831531999406998,8.831531999406998
4.0,11.741955578531556,7.741955578531556
9.0,19.49457919286001,10.494579192860009
1.0,8.036261540399833,7.036261540399833
0.0,10.779143358128385,10.779143358128385
0.0,5.469528526171454,5.469528526171454
1.0,13.869350873577343,12.869350873577343
10.0,14.178982186239486,4.178982186239486
0.0,11.211592944578014,11.211592944578014
0.0,12.346034436168898,12.346034436168898
0.0,10.125779366986173,10.125779366986173
20.0,17.016101452803312,-2.983898547196688
2.0,11.96794992421032,9.96794992421032
6.0,9.301756247948958,3.3017562479489584
47.0,6.235985542941675,-40.76401445705832
24.0,18.61747655700918,-5.38252344299082
3.0,28.11240923359765,25.11240923359765
42.0,16.73408371314028,-25.26591628685972
3.0,13.869350873577343,10.869350873577343
0.0,7.979403002486842,7.979403002486842
50.0,26.005211608949867,-23.994788391050133
38.0,16.73408371314028,-21.26591628685972
24.0,13.756844700070062,-10.243155299929938
6.0,7.06699398283678,1.06699398283678
2.0,11.324397415776026,9.324397415776026
1.0,9.559156045441329,8.559156045441329
8.0,10.646117892225744,2.6461178922257442
17.0,15.733124824791688,-1.2668751752083125
0.0,7.7091044479495725,7.7091044479495725
16.0,16.6063923579008,0.6063923579007984
7.0,6.338715203374671,-0.6612847966253286
0.0,5.149599485741114,5.149599485741114
22.0,8.700597755328149,-13.299402244671851
0.0,15.074027583705016,15.074027583705016
10.0,26.45273517434629,16.45273517434629
6.0,10.207529793303188,4.207529793303188
51.0,13.250651885375497,-37.7493481146245
9.0,7.216054389693907,-1.7839456103060929
41.0,10.201770091000746,-30.798229908999254
4.0,7.451046536181377,3.4510465361813774
1.0,11.894125360342207,10.894125360342207
19.0,10.86305166639507,-8.13694833360493
6.0,14.99231023570574,8.99231023570574
17.0,10.965742959433099,-6.034257040566901
3.0,16.212417491087965,13.212417491087965
0.0,11.775410510693149,11.775410510693149
0.0,7.4811319896675625,7.4811319896675625
2.0,6.419266195506871,4.419266195506871
0.0,6.770822289410761,6.770822289410761
0.0,7.11879815302712,7.11879815302712
5.0,15.943681006468923,10.943681006468923
28.0,14.605189549979055,-13.394810450020945
0.0,9.24775951566496,9.24775951566496
23.0,10.294688704633703,-12.705311295366297
8.0,12.346034436168898,4.346034436168898
10.0,7.451046536181377,-2.5489534638186226
2.0,16.170438957637746,14.170438957637746
25.0,11.857160937010164,-13.142839062989836
5.0,12.97804785916899,7.97804785916899
0.0,11.662904337185868,11.662904337185868
0.0,8.545336255437908,8.545336255437908
0.0,6.621761882553634,6.621761882553634
78.0,26.69581754941892,-51.30418245058108
7.0,11.384851708475049,4.384851708475049
3.0,12.235602703422243,9.235602703422243
4.0,10.125779366986173,6.125779366986173
5.0,11.894125360342207,6.894125360342207
34.0,14.928398323419504,-19.071601676580496
8.0,12.504342983025833,4.504342983025833
17.0,10.646117892225744,-6.353882107774256
21.0,6.00723509774315,-14.99276490225685
44.0,25.856088570762996,-18.143911429237004
0.0,4.698911840415001,4.698911840415001
2.0,21.694149424288902,19.694149424288902
0.0,5.149599485741114,5.149599485741114
0.0,8.871867878845865,8.871867878845865
28.0,9.155443148060389,-18.84455685193961
8.0,10.056453908934355,2.0564539089343548
35.0,16.648370891351018,-18.351629108648982
39.0,9.927911228090707,-29.072088771909293
4.0,13.869350873577343,9.869350873577343
13.0,15.238029636081647,2.238029636081647
10.0,16.261957596323075,6.261957596323075
20.0,23.42360073425831,3.4236007342583115
0.0,8.627086681754923,8.627086681754923
4.0,14.066476012732204,10.066476012732204
24.0,12.312494261228666,-11.687505738771334
0.0,12.695198193263735,12.695198193263735
0.0,7.445780363242014,7.445780363242014
3.0,6.087017812352615,3.087017812352615
48.0,12.97804785916899,-35.02195214083101
43.0,23.070231982204128,-19.929768017795872
9.0,7.010066968556067,-1.9899330314439334
0.0,16.73408371314028,16.73408371314028
1.0,12.464425637673543,11.464425637673543
56.0,21.436565352209946,-34.563434647790054
13.0,29.962875618567764,16.962875618567764
21.0,16.6063923579008,-4.393607642099202
25.0,16.908102507908122,-8.091897492091878
33.0,11.96794992421032,-21.03205007578968
11.0,13.210706345666301,2.210706345666301
6.0,19.23533863299983,13.23533863299983
3.0,11.384851708475049,8.384851708475049
16.0,8.157323423539344,-7.842676576460656
16.0,12.464425637673543,-3.5355743623264573
22.0,7.762443065957746,-14.237556934042253
7.0,10.779143358128385,3.779143358128385
22.0,9.259777714498739,-12.740222285501261
1.0,7.749575398046638,6.749575398046638
4.0,7.3130720474860205,3.3130720474860205
1.0,12.688906303586322,11.688906303586322
7.0,10.125779366986173,3.1257793669861726
4.0,13.491253794304018,9.491253794304018
7.0,11.766355906824906,4.766355906824906
4.0,7.104383646103702,3.1043836461037024
11.0,17.158912497267515,6.158912497267515
23.0,22.073964043694623,-0.9260359563053768
16.0,13.520337658328444,-2.479662341671556
0.0,13.869350873577343,13.869350873577343
26.0,18.344313240544025,-7.655686759455975
13.0,4.4010502651079575,-8.598949734892042
0.0,5.475700116515296,5.475700116515296
7.0,7.5253852114192945,0.5253852114192945
40.0,37.506895548719825,-2.4931044512801748
0.0,17.18284800800811,17.18284800800811
19.0,21.687580143774785,2.6875801437747846
11.0,10.125779366986173,-0.8742206330138274
12.0,18.726562942167977,6.726562942167977
7.0,10.692426356439887,3.6924263564398867
23.0,10.860261394109044,-12.139738605890956
19.0,11.9259713907601,-7.0740286092399
41.0,20.097521603492712,-20.902478396507288
19.0,10.528937160243563,-8.471062839756437
1.0,8.360172689053224,7.360172689053224
3.0,13.11560328240929,10.11560328240929
0.0,14.849927566090038,14.849927566090038
32.0,16.247211904536027,-15.752788095463973
9.0,11.709579701902951,2.7095797019029515
21.0,21.012186382082373,0.01218638208237266
6.0,20.548553943428065,14.548553943428065
62.0,25.446840336890844,-36.553159663109156
2.0,12.346034436168898,10.346034436168898
1.0,10.125779366986173,9.125779366986173
19.0,28.690039317555197,9.690039317555197
0.0,10.04756947713884,10.04756947713884
50.0,23.225928385287176,-26.774071614712824
2.0,10.646117892225744,8.646117892225744
23.0,8.911169151063413,-14.088830848936587
5.0,17.79001135740443,12.790011357404431
6.0,11.773208604558997,5.773208604558997
26.0,5.149599485741114,-20.850400514258887
19.0,9.927911228090707,-9.072088771909293
4.0,14.280083012460334,10.280083012460334
18.0,14.99231023570574,-3.007689764294261
17.0,9.559156045441329,-7.440843954558671
9.0,7.479319747424105,-1.520680252575895
22.0,25.59911657842467,3.5991165784246704
1.0,7.4811319896675625,6.4811319896675625
1.0,8.545336255437908,7.545336255437908
31.0,25.006510916080295,-5.993489083919705
4.0,19.94908671399267,15.94908671399267
0.0,6.00723509774315,6.00723509774315
7.0,19.67448419772693,12.67448419772693
9.0,10.04756947713884,1.0475694771388397
4.0,26.71155141867823,22.71155141867823
24.0,16.645545000936423,-7.354454999063577
51.0,14.031633291025909,-36.96836670897409
0.0,6.005799019144716,6.005799019144716
0.0,10.294688704633703,10.294688704633703
4.0,12.370470305275042,8.370470305275042
5.0,10.692426356439887,5.692426356439887
17.0,9.288050925741466,-7.711949074258534
12.0,11.773208604558997,-0.22679139544100302
0.0,9.446751052026897,9.446751052026897
3.0,10.08954801058906,7.089548010589059
0.0,10.056453908934355,10.056453908934355
32.0,9.540879487628656,-22.459120512371342
0.0,10.435331496864851,10.435331496864851
10.0,7.146633276788225,-2.853366723211775
0.0,10.704699996049301,10.704699996049301
18.0,12.235602703422243,-5.764397296577757
0.0,8.57849555324877,8.57849555324877
41.0,11.154017385433207,-29.845982614566793
36.0,24.602024104019044,-11.397975895980956
1.0,10.86305166639507,9.86305166639507
15.0,11.29414915453649,-3.7058508454635106
23.0,11.797987360750856,-11.202012639249144
6.0,5.173190270606295,-0.8268097293937053
5.0,9.288050925741466,4.288050925741466
0.0,7.06699398283678,7.06699398283678
2.0,10.04756947713884,8.04756947713884
1.0,9.838065810587413,8.838065810587413
5.0,9.088137746781184,4.088137746781184
27.0,11.182406745602858,-15.817593254397142
0.0,7.9668883836098185,7.9668883836098185
20.0,11.662904337185868,-8.337095662814132
2.0,21.455129484320164,19.455129484320164
0.0,9.927911228090707,9.927911228090707
8.0,21.090727180046084,13.090727180046084
5.0,9.939369876818862,4.939369876818862
3.0,18.482614727089466,15.482614727089466
1.0,12.504342983025833,11.504342983025833
1.0,11.213808718426476,10.213808718426476
3.0,20.689041012681198,17.689041012681198
0.0,9.960315322131217,9.960315322131217
7.0,21.962621889467712,14.962621889467712
12.0,14.7707633812624,2.7707633812624
25.0,20.231104453655703,-4.768895546344297
17.0,11.512270213841889,-5.487729786158111
29.0,20.413572066617604,-8.586427933382396
12.0,10.125779366986173,-1.8742206330138274
11.0,10.522290263315604,-0.4777097366843961
4.0,9.346570677997532,5.346570677997532
5.0,11.775410510693149,6.775410510693149
39.0,12.827912306293282,-26.172087693706718
6.0,10.04756947713884,4.04756947713884
3.0,20.372511157248383,17.372511157248383
45.0,15.504853973526819,-29.49514602647318
0.0,8.036261540399833,8.036261540399833
30.0,11.96794992421032,-18.03205007578968
26.0,21.15352636530613,-4.846473634693869
27.0,17.348818117283855,-9.651181882716145
12.0,13.520337658328444,1.5203376583284438
0.0,14.066476012732204,14.066476012732204
0.0,5.590234100675191,5.590234100675191
0.0,16.335913688274278,16.335913688274278
9.0,10.08954801058906,1.0895480105890591
11.0,10.207529793303188,-0.7924702066968123
39.0,10.944802092712084,-28.055197907287916
20.0,21.672277876329737,1.672277876329737
0.0,10.21930584758142,10.21930584758142
0.0,7.98846830028043,7.98846830028043
30.0,21.15352636530613,-8.846473634693869
15.0,10.056453908934355,-4.943546091065645
0.0,10.336667238083923,10.336667238083923
0.0,13.911329407027562,13.911329407027562
10.0,10.944802092712084,0.9448020927120844
6.0,10.779143358128385,4.779143358128385
3.0,10.692426356439887,7.692426356439887
21.0,17.166663826632863,-3.8333361733671367
1.0,7.790716277200474,6.790716277200474
14.0,12.235602703422243,-1.7643972965777568
4.0,11.152193221977738,7.152193221977738
14.0,8.947250735898148,-5.052749264101852
32.0,19.94107023777948,-12.058929762220519
4.0,12.464425637673543,8.464425637673543
8.0,10.63857100048229,2.6385710004822904
2.0,8.131198248607124,6.131198248607124
30.0,26.69581754941892,-3.304182450581081
0.0,6.784715581180552,6.784715581180552
0.0,20.413572066617604,20.413572066617604
3.0,9.288050925741466,6.288050925741466
17.0,26.69581754941892,9.69581754941892
5.0,13.869350873577343,8.869350873577343
1.0,11.9259713907601,10.9259713907601
5.0,16.25331231913107,11.25331231913107
32.0,16.247211904536027,-15.752788095463973
0.0,17.346346656589326,17.346346656589326
2.0,14.970376856869724,12.970376856869724
8.0,14.99231023570574,6.992310235705739
13.0,17.97303131128069,4.973031311280689
0.0,8.131198248607124,8.131198248607124
32.0,9.28600588567665,-22.71399411432335
47.0,13.756844700070062,-33.24315529992994
12.0,13.014035563864832,1.014035563864832
2.0,11.662904337185868,9.662904337185868
0.0,6.418354497326116,6.418354497326116
59.0,16.6063923579008,-42.3936076420992
21.0,20.372511157248383,-0.6274888427516174
4.0,8.131198248607124,4.131198248607124
6.0,10.704699996049301,4.7046999960493014
2.0,18.61747655700918,16.61747655700918
16.0,12.198575416966607,-3.801424583033393
15.0,8.953782201517893,-6.0462177984821075
27.0,7.11879815302712,-19.88120184697288
12.0,23.463757446903273,11.463757446903273
14.0,16.823667554643343,2.823667554643343
30.0,11.640254243851134,-18.359745756148868
0.0,7.11879815302712,7.11879815302712
0.0,5.169382273990421,5.169382273990421
7.0,16.73408371314028,9.73408371314028
4.0,6.419266195506871,2.4192661955068706
8.0,8.15947145984985,0.15947145984985056
1.0,13.210706345666301,12.210706345666301
9.0,12.19547835033841,3.1954783503384103
10.0,10.21930584758142,0.21930584758142047
12.0,7.451046536181377,-4.548953463818623
35.0,13.756844700070062,-21.24315529992994
10.0,13.014035563864832,3.014035563864832
17.0,24.582792591170644,7.582792591170644
26.0,9.550535152850458,-16.449464847149542
1.0,11.152193221977738,10.152193221977738
3.0,8.875824582847908,5.875824582847908
29.0,21.15352636530613,-7.846473634693869
0.0,5.149599485741114,5.149599485741114
11.0,11.797987360750856,0.7979873607508559
9.0,10.70846008051093,1.70846008051093
4.0,4.4010502651079575,0.4010502651079575
76.0,22.354187665619712,-53.64581233438029
7.0,11.416722489151546,4.416722489151546
78.0,17.425541238483305,-60.574458761516695
0.0,8.871867878845865,8.871867878845865
22.0,10.323671173790508,-11.676328826209492
6.0,10.709817900076567,4.709817900076567
2.0,7.479319747424105,5.479319747424105
11.0,14.605189549979055,3.6051895499790554
12.0,21.196804055834228,9.196804055834228
1.0,6.701401176505079,5.701401176505079
0.0,12.518280993631139,12.518280993631139
